Name,Version,Status,Context,Lint command,Lint status,Lint duration,Lint output,Dry with Coq command,Dry with Coq status,Dry with Coq duration,Dry with Coq output,Dry without Coq command,Dry without Coq status,Dry without Coq duration,Dry without Coq output,Deps command,Deps status,Deps duration,Deps output,Package command,Package status,Package duration,Package output,Uninstall command,Uninstall status,Uninstall duration,Uninstall output,Missing removes,Mistake removes,Install sizes
coq:contrib:groups,dev,NotCompatible,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb unstable ../unstable/packages/coq:contrib:groups/coq:contrib:groups.dev,0,0,"",opam install -y --show-action coq:contrib:groups.dev coq.8.4.5,768,0,"[NOTE] Package coq is already installed (current version is 8.4.5).
The following dependencies couldn't be met:
  - coq:contrib:groups -> coq >= 8.5beta1
Your request can't be satisfied:
  - Conflicting version constraints for coq

No solution found, exiting
",opam remove -y coq; opam install -y --show-action coq:contrib:groups.dev,0,4,"",true,0,0,"",true,0,0,"",true,0,0,"","","",""
coq:contrib:groups,8.4.dev,Success,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb unstable ../unstable/packages/coq:contrib:groups/coq:contrib:groups.8.4.dev,0,0,"",opam install -y --show-action coq:contrib:groups.8.4.dev coq.8.4.5,0,2,"",true,0,0,"",ulimit -Sv 2000000; timeout 5m opam install -y --deps-only coq:contrib:groups.8.4.dev,0,2,"",ulimit -Sv 2000000; timeout 30m opam install -y --verbose coq:contrib:groups.8.4.dev,0,3,"",opam remove -y coq:contrib:groups.8.4.dev,0,2,"","","","install/coq:contrib:groups.install
1
lib/coq:contrib:groups/opam.config
1
lib/coq/user-contrib/Groups/Groups.vo
28430"
coq:contrib:group-theory,dev,NotCompatible,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb unstable ../unstable/packages/coq:contrib:group-theory/coq:contrib:group-theory.dev,0,0,"",opam install -y --show-action coq:contrib:group-theory.dev coq.8.4.5,768,1,"[NOTE] Package coq is already installed (current version is 8.4.5).
The following dependencies couldn't be met:
  - coq:contrib:group-theory -> coq >= 8.5beta1
Your request can't be satisfied:
  - Conflicting version constraints for coq

No solution found, exiting
",opam remove -y coq; opam install -y --show-action coq:contrib:group-theory.dev,0,4,"",true,0,0,"",true,0,0,"",true,0,0,"","","",""
coq:contrib:group-theory,8.4.dev,Success,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb unstable ../unstable/packages/coq:contrib:group-theory/coq:contrib:group-theory.8.4.dev,0,0,"",opam install -y --show-action coq:contrib:group-theory.8.4.dev coq.8.4.5,0,2,"",true,0,0,"",ulimit -Sv 2000000; timeout 5m opam install -y --deps-only coq:contrib:group-theory.8.4.dev,0,2,"",ulimit -Sv 2000000; timeout 30m opam install -y --verbose coq:contrib:group-theory.8.4.dev,0,7,"",opam remove -y coq:contrib:group-theory.8.4.dev,0,2,"","","","install/coq:contrib:group-theory.install
1
lib/coq:contrib:group-theory/opam.config
1
lib/coq/user-contrib/GroupTheory/g1.vo
46178
lib/coq/user-contrib/GroupTheory/gr.vo
13088
lib/coq/user-contrib/GroupTheory/Laws.vo
5012
lib/coq/user-contrib/GroupTheory/g2.vo
24784
lib/coq/user-contrib/GroupTheory/Relations.vo
6587
lib/coq/user-contrib/GroupTheory/Group_definitions.vo
19351
lib/coq/user-contrib/GroupTheory/g3.vo
26373
lib/coq/user-contrib/GroupTheory/Z/Nat_complements.vo
15641
lib/coq/user-contrib/GroupTheory/Z/Zadd.vo
32489
lib/coq/user-contrib/GroupTheory/Z/Zbase.vo
7058
lib/coq/user-contrib/GroupTheory/Z/Z_succ_pred.vo
15388
lib/coq/user-contrib/GroupTheory/Z/Zle.vo
19088"
coq:contrib:graphs,dev,NotCompatible,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb unstable ../unstable/packages/coq:contrib:graphs/coq:contrib:graphs.dev,0,0,"",opam install -y --show-action coq:contrib:graphs.dev coq.8.4.5,768,0,"[NOTE] Package coq is already installed (current version is 8.4.5).
The following dependencies couldn't be met:
  - coq:contrib:graphs -> coq >= 8.5beta1
Your request can't be satisfied:
  - Conflicting version constraints for coq

No solution found, exiting
",opam remove -y coq; opam install -y --show-action coq:contrib:graphs.dev,0,4,"",true,0,0,"",true,0,0,"",true,0,0,"","","",""
coq:contrib:graphs,8.4.dev,Success,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb unstable ../unstable/packages/coq:contrib:graphs/coq:contrib:graphs.8.4.dev,0,0,"",opam install -y --show-action coq:contrib:graphs.8.4.dev coq.8.4.5,0,2,"",true,0,0,"",ulimit -Sv 2000000; timeout 5m opam install -y --deps-only coq:contrib:graphs.8.4.dev,0,17,"",ulimit -Sv 2000000; timeout 30m opam install -y --verbose coq:contrib:graphs.8.4.dev,0,11,"",opam remove -y coq:contrib:graphs.8.4.dev,0,2,"","","","install/coq:contrib:graphs.install
1
lib/coq/user-contrib/Graphs/zcgraph.vo
77834
lib/coq/user-contrib/Graphs/cgraph.vo
544397
lib/coq:contrib:graphs/opam.config
1"
coq:contrib:graph-basics,dev,NotCompatible,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb unstable ../unstable/packages/coq:contrib:graph-basics/coq:contrib:graph-basics.dev,0,0,"",opam install -y --show-action coq:contrib:graph-basics.dev coq.8.4.5,768,0,"[NOTE] Package coq is already installed (current version is 8.4.5).
The following dependencies couldn't be met:
  - coq:contrib:graph-basics -> coq >= 8.5beta1
Your request can't be satisfied:
  - Conflicting version constraints for coq

No solution found, exiting
",opam remove -y coq; opam install -y --show-action coq:contrib:graph-basics.dev,0,4,"",true,0,0,"",true,0,0,"",true,0,0,"","","",""
coq:contrib:graph-basics,8.4.dev,Success,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb unstable ../unstable/packages/coq:contrib:graph-basics/coq:contrib:graph-basics.8.4.dev,0,0,"",opam install -y --show-action coq:contrib:graph-basics.8.4.dev coq.8.4.5,0,2,"",true,0,0,"",ulimit -Sv 2000000; timeout 5m opam install -y --deps-only coq:contrib:graph-basics.8.4.dev,0,2,"",ulimit -Sv 2000000; timeout 30m opam install -y --verbose coq:contrib:graph-basics.8.4.dev,0,13,"",opam remove -y coq:contrib:graph-basics.8.4.dev,0,2,"","","","install/coq:contrib:graph-basics.install
1
lib/coq/user-contrib/GraphBasics/Vertices.vo
39850
lib/coq/user-contrib/GraphBasics/Enumerated.vo
19216
lib/coq/user-contrib/GraphBasics/Arcs.vo
42058
lib/coq/user-contrib/GraphBasics/Sets.vo
57404
lib/coq/user-contrib/GraphBasics/Degrees.vo
40840
lib/coq/user-contrib/GraphBasics/Connected.vo
52759
lib/coq/user-contrib/GraphBasics/Digraphs.vo
29844
lib/coq/user-contrib/GraphBasics/Paths.vo
108674
lib/coq/user-contrib/GraphBasics/Graphs.vo
55367
lib/coq/user-contrib/GraphBasics/Edges.vo
44772
lib/coq/user-contrib/GraphBasics/Dipaths.vo
37549
lib/coq/user-contrib/GraphBasics/Trees.vo
27377
lib/coq/user-contrib/GraphBasics/Acyclic.vo
38860
lib/coq:contrib:graph-basics/opam.config
1"
coq:contrib:goedel,dev,NotCompatible,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb unstable ../unstable/packages/coq:contrib:goedel/coq:contrib:goedel.dev,0,0,"",opam install -y --show-action coq:contrib:goedel.dev coq.8.4.5,768,1,"[NOTE] Package coq is already installed (current version is 8.4.5).
The following dependencies couldn't be met:
  - coq:contrib:goedel -> coq >= 8.5beta1
Your request can't be satisfied:
  - Conflicting version constraints for coq

No solution found, exiting
",opam remove -y coq; opam install -y --show-action coq:contrib:goedel.dev,0,4,"",true,0,0,"",true,0,0,"",true,0,0,"","","",""
coq:contrib:goedel,8.4.dev,UninstallError,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb unstable ../unstable/packages/coq:contrib:goedel/coq:contrib:goedel.8.4.dev,0,0,"",opam install -y --show-action coq:contrib:goedel.8.4.dev coq.8.4.5,0,2,"",true,0,0,"",ulimit -Sv 2000000; timeout 5m opam install -y --deps-only coq:contrib:goedel.8.4.dev,0,14,"",ulimit -Sv 2000000; timeout 30m opam install -y --verbose coq:contrib:goedel.8.4.dev,0,84,"",opam remove -y coq:contrib:goedel.8.4.dev,0,2,"","/home/bench/.opam/system/lib/coq/user-contrib/Goedel
/home/bench/.opam/system/lib/coq/user-contrib/Goedel/codeSubFormula.vo
/home/bench/.opam/system/lib/coq/user-contrib/Goedel/rosser.vo
/home/bench/.opam/system/lib/coq/user-contrib/Goedel/primRec.vo
/home/bench/.opam/system/lib/coq/user-contrib/Goedel/PAtheory.vo
/home/bench/.opam/system/lib/coq/user-contrib/Goedel/folLogic2.vo
/home/bench/.opam/system/lib/coq/user-contrib/Goedel/Languages.vo
/home/bench/.opam/system/lib/coq/user-contrib/Goedel/folLogic.vo
/home/bench/.opam/system/lib/coq/user-contrib/Goedel/wellFormed.vo
/home/bench/.opam/system/lib/coq/user-contrib/Goedel/NNtheory.vo
/home/bench/.opam/system/lib/coq/user-contrib/Goedel/ListExt.vo
/home/bench/.opam/system/lib/coq/user-contrib/Goedel/checkPrf.vo
/home/bench/.opam/system/lib/coq/user-contrib/Goedel/chRem.vo
/home/bench/.opam/system/lib/coq/user-contrib/Goedel/codeFreeVar.vo
/home/bench/.opam/system/lib/coq/user-contrib/Goedel/PRrepresentable.vo
/home/bench/.opam/system/lib/coq/user-contrib/Goedel/wConsistent.vo
/home/bench/.opam/system/lib/coq/user-contrib/Goedel/LNN2LNT.vo
/home/bench/.opam/system/lib/coq/user-contrib/Goedel/PAconsistent.vo
/home/bench/.opam/system/lib/coq/user-contrib/Goedel/misc.vo
/home/bench/.opam/system/lib/coq/user-contrib/Goedel/folReplace.vo
/home/bench/.opam/system/lib/coq/user-contrib/Goedel/folLogic3.vo
/home/bench/.opam/system/lib/coq/user-contrib/Goedel/prLogic.vo
/home/bench/.opam/system/lib/coq/user-contrib/Goedel/subAll.vo
/home/bench/.opam/system/lib/coq/user-contrib/Goedel/LNT.vo
/home/bench/.opam/system/lib/coq/user-contrib/Goedel/expressible.vo
/home/bench/.opam/system/lib/coq/user-contrib/Goedel/NN.vo
/home/bench/.opam/system/lib/coq/user-contrib/Goedel/subProp.vo
/home/bench/.opam/system/lib/coq/user-contrib/Goedel/codeSysPrf.vo
/home/bench/.opam/system/lib/coq/user-contrib/Goedel/folProp.vo
/home/bench/.opam/system/lib/coq/user-contrib/Goedel/fixPoint.vo
/home/bench/.opam/system/lib/coq/user-contrib/Goedel/fol.vo
/home/bench/.opam/system/lib/coq/user-contrib/Goedel/Deduction.vo
/home/bench/.opam/system/lib/coq/user-contrib/Goedel/folProof.vo
/home/bench/.opam/system/lib/coq/user-contrib/Goedel/PA.vo
/home/bench/.opam/system/lib/coq/user-contrib/Goedel/codeList.vo
/home/bench/.opam/system/lib/coq/user-contrib/Goedel/NN2PA.vo
/home/bench/.opam/system/lib/coq/user-contrib/Goedel/goedel2.vo
/home/bench/.opam/system/lib/coq/user-contrib/Goedel/goedel1.vo
/home/bench/.opam/system/lib/coq/user-contrib/Goedel/model.vo
/home/bench/.opam/system/lib/coq/user-contrib/Goedel/codeSubTerm.vo
/home/bench/.opam/system/lib/coq/user-contrib/Goedel/cPair.vo
/home/bench/.opam/system/lib/coq/user-contrib/Goedel/codePA.vo
/home/bench/.opam/system/lib/coq/user-contrib/Goedel/LNN.vo
/home/bench/.opam/system/lib/coq/user-contrib/Goedel/rosserPA.vo
/home/bench/.opam/system/lib/coq/user-contrib/Goedel/extEqualNat.vo
/home/bench/.opam/system/lib/coq/user-contrib/Goedel/codeNatToTerm.vo
/home/bench/.opam/system/lib/coq/user-contrib/Goedel/code.vo","","install/coq:contrib:goedel.install
1
lib/coq:contrib:goedel/opam.config
1
lib/coq/user-contrib/Goedel/codeSubFormula.vo
354954
lib/coq/user-contrib/Goedel/rosser.vo
86129
lib/coq/user-contrib/Goedel/primRec.vo
154434
lib/coq/user-contrib/Goedel/PAtheory.vo
43943
lib/coq/user-contrib/Goedel/folLogic2.vo
33133
lib/coq/user-contrib/Goedel/Languages.vo
31593
lib/coq/user-contrib/Goedel/folLogic.vo
49586
lib/coq/user-contrib/Goedel/wellFormed.vo
68397
lib/coq/user-contrib/Goedel/NNtheory.vo
25043
lib/coq/user-contrib/Goedel/ListExt.vo
13238
lib/coq/user-contrib/Goedel/checkPrf.vo
256811
lib/coq/user-contrib/Goedel/chRem.vo
100961
lib/coq/user-contrib/Goedel/codeFreeVar.vo
40075
lib/coq/user-contrib/Goedel/PRrepresentable.vo
344499
lib/coq/user-contrib/Goedel/wConsistent.vo
18070
lib/coq/user-contrib/Goedel/LNN2LNT.vo
94711
lib/coq/user-contrib/Goedel/PAconsistent.vo
23008
lib/coq/user-contrib/Goedel/misc.vo
3337
lib/coq/user-contrib/Goedel/folReplace.vo
27943
lib/coq/user-contrib/Goedel/folLogic3.vo
137934
lib/coq/user-contrib/Goedel/prLogic.vo
15076
lib/coq/user-contrib/Goedel/subAll.vo
114404
lib/coq/user-contrib/Goedel/LNT.vo
51125
lib/coq/user-contrib/Goedel/expressible.vo
31447
lib/coq/user-contrib/Goedel/NN.vo
30026
lib/coq/user-contrib/Goedel/subProp.vo
239374
lib/coq/user-contrib/Goedel/codeSysPrf.vo
168511
lib/coq/user-contrib/Goedel/folProp.vo
111900
lib/coq/user-contrib/Goedel/fixPoint.vo
48542
lib/coq/user-contrib/Goedel/fol.vo
123828
lib/coq/user-contrib/Goedel/Deduction.vo
29748
lib/coq/user-contrib/Goedel/folProof.vo
53036
lib/coq/user-contrib/Goedel/PA.vo
58326
lib/coq/user-contrib/Goedel/codeList.vo
33000
lib/coq/user-contrib/Goedel/NN2PA.vo
19698
lib/coq/user-contrib/Goedel/goedel2.vo
39423
lib/coq/user-contrib/Goedel/goedel1.vo
44249
lib/coq/user-contrib/Goedel/model.vo
89199
lib/coq/user-contrib/Goedel/codeSubTerm.vo
29735
lib/coq/user-contrib/Goedel/cPair.vo
58815
lib/coq/user-contrib/Goedel/codePA.vo
64645
lib/coq/user-contrib/Goedel/LNN.vo
52519
lib/coq/user-contrib/Goedel/rosserPA.vo
122917
lib/coq/user-contrib/Goedel/extEqualNat.vo
16660
lib/coq/user-contrib/Goedel/codeNatToTerm.vo
17040
lib/coq/user-contrib/Goedel/code.vo
88104"
coq:contrib:generic-environments,dev,NotCompatible,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb unstable ../unstable/packages/coq:contrib:generic-environments/coq:contrib:generic-environments.dev,0,0,"",opam install -y --show-action coq:contrib:generic-environments.dev coq.8.4.5,768,0,"[NOTE] Package coq is already installed (current version is 8.4.5).
The following dependencies couldn't be met:
  - coq:contrib:generic-environments -> coq >= 8.5beta1
Your request can't be satisfied:
  - Conflicting version constraints for coq

No solution found, exiting
",opam remove -y coq; opam install -y --show-action coq:contrib:generic-environments.dev,0,4,"",true,0,0,"",true,0,0,"",true,0,0,"","","",""
coq:contrib:generic-environments,8.4.dev,Success,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb unstable ../unstable/packages/coq:contrib:generic-environments/coq:contrib:generic-environments.8.4.dev,0,0,"",opam install -y --show-action coq:contrib:generic-environments.8.4.dev coq.8.4.5,0,2,"",true,0,0,"",ulimit -Sv 2000000; timeout 5m opam install -y --deps-only coq:contrib:generic-environments.8.4.dev,0,2,"",ulimit -Sv 2000000; timeout 30m opam install -y --verbose coq:contrib:generic-environments.8.4.dev,0,5,"",opam remove -y coq:contrib:generic-environments.8.4.dev,0,2,"","","","install/coq:contrib:generic-environments.install
1
lib/coq:contrib:generic-environments/opam.config
1
lib/coq/user-contrib/GenericEnvironments/GenericEnvList.vo
460344
lib/coq/user-contrib/GenericEnvironments/CoreGenericEnv.vo
70983
lib/coq/user-contrib/GenericEnvironments/GenericEnv.vo
181035"
coq:contrib:gc,dev,NotCompatible,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb unstable ../unstable/packages/coq:contrib:gc/coq:contrib:gc.dev,0,0,"",opam install -y --show-action coq:contrib:gc.dev coq.8.4.5,768,0,"[NOTE] Package coq is already installed (current version is 8.4.5).
The following dependencies couldn't be met:
  - coq:contrib:gc -> coq >= 8.5beta1
Your request can't be satisfied:
  - Conflicting version constraints for coq

No solution found, exiting
",opam remove -y coq; opam install -y --show-action coq:contrib:gc.dev,0,4,"",true,0,0,"",true,0,0,"",true,0,0,"","","",""
coq:contrib:gc,8.4.dev,Success,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb unstable ../unstable/packages/coq:contrib:gc/coq:contrib:gc.8.4.dev,0,0,"",opam install -y --show-action coq:contrib:gc.8.4.dev coq.8.4.5,0,2,"",true,0,0,"",ulimit -Sv 2000000; timeout 5m opam install -y --deps-only coq:contrib:gc.8.4.dev,0,2,"",ulimit -Sv 2000000; timeout 30m opam install -y --verbose coq:contrib:gc.8.4.dev,0,70,"",opam remove -y coq:contrib:gc.8.4.dev,0,2,"","","","install/coq:contrib:gc.install
1
lib/coq:contrib:gc/opam.config
1
lib/coq/user-contrib/GC/liveness/notfree_notacc.vo
42992
lib/coq/user-contrib/GC/liveness/notacc_white_ancestor.vo
58625
lib/coq/user-contrib/GC/liveness/until_zero.vo
64544
lib/coq/user-contrib/GC/liveness/notacc_init.vo
68725
lib/coq/user-contrib/GC/liveness/notacc_black_nogrey.vo
61655
lib/coq/user-contrib/GC/liveness/fairstr.vo
46970
lib/coq/user-contrib/GC/liveness/liveness.vo
50370
lib/coq/user-contrib/GC/liveness/notacc_white_nogrey.vo
46981
lib/coq/user-contrib/GC/reachable/reachable.vo
6828
lib/coq/user-contrib/GC/mesure/safe_card.vo
59674
lib/coq/user-contrib/GC/mesure/grey_card.vo
56787
lib/coq/user-contrib/GC/mesure/mesure.vo
51885
lib/coq/user-contrib/GC/mesure/white_card.vo
56187
lib/coq/user-contrib/GC/mesure/unicite_mes.vo
15189
lib/coq/user-contrib/GC/mesure/parameters_card.vo
34428
lib/coq/user-contrib/GC/mesure/black_card.vo
32868
lib/coq/user-contrib/GC/lemma_step/lemma_step.vo
9376
lib/coq/user-contrib/GC/lemma_step/lemma_alloc.vo
18478
lib/coq/user-contrib/GC/lemma_step/lemma_free.vo
11150
lib/coq/user-contrib/GC/lemma_step/lemma_remove.vo
16673
lib/coq/user-contrib/GC/lemma_step/lemma_stop.vo
9856
lib/coq/user-contrib/GC/lemma_step/lemma_add.vo
24297
lib/coq/user-contrib/GC/lemma_step/lemma_call.vo
2959
lib/coq/user-contrib/GC/lemma_step/lemma_end.vo
9835
lib/coq/user-contrib/GC/lemma_step/lemma_mark.vo
17054
lib/coq/user-contrib/GC/lemma_step/lemma_free1.vo
9694
lib/coq/user-contrib/GC/card/card.vo
34579
lib/coq/user-contrib/GC/card/card_facts.vo
24468
lib/coq/user-contrib/GC/safety/accnotfree.vo
12290
lib/coq/user-contrib/GC/safety/rtgreyorblack.vo
13661
lib/coq/user-contrib/GC/safety/noedgeblacktowhite.vo
25384
lib/coq/user-contrib/GC/safety/nogreyaccnblackn.vo
12832
lib/coq/user-contrib/GC/safety/sweepnogrey.vo
10212
lib/coq/user-contrib/GC/safety/safety.vo
41934
lib/coq/user-contrib/GC/gc/gc.vo
54141
lib/coq/user-contrib/GC/gc/parameters.vo
11876
lib/coq/user-contrib/GC/lib_arith/lib_plus.vo
18880
lib/coq/user-contrib/GC/lib_arith/lib_S_pred.vo
13703
lib/coq/user-contrib/GC/lib_arith/lemme_arith.vo
11719
lib/coq/user-contrib/GC/lib_arith/lib_minus.vo
13233
lib/coq/user-contrib/GC/logique/LTL.vo
108451
lib/coq/user-contrib/GC/logique/well_founded.vo
18701"
coq:contrib:fundamental-arithmetics,dev,NotCompatible,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb unstable ../unstable/packages/coq:contrib:fundamental-arithmetics/coq:contrib:fundamental-arithmetics.dev,0,0,"",opam install -y --show-action coq:contrib:fundamental-arithmetics.dev coq.8.4.5,768,1,"[NOTE] Package coq is already installed (current version is 8.4.5).
The following dependencies couldn't be met:
  - coq:contrib:fundamental-arithmetics -> coq >= 8.5beta1
Your request can't be satisfied:
  - Conflicting version constraints for coq

No solution found, exiting
",opam remove -y coq; opam install -y --show-action coq:contrib:fundamental-arithmetics.dev,0,4,"",true,0,0,"",true,0,0,"",true,0,0,"","","",""
coq:contrib:fundamental-arithmetics,8.4.dev,Success,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb unstable ../unstable/packages/coq:contrib:fundamental-arithmetics/coq:contrib:fundamental-arithmetics.8.4.dev,0,0,"",opam install -y --show-action coq:contrib:fundamental-arithmetics.8.4.dev coq.8.4.5,0,2,"",true,0,0,"",ulimit -Sv 2000000; timeout 5m opam install -y --deps-only coq:contrib:fundamental-arithmetics.8.4.dev,0,2,"",ulimit -Sv 2000000; timeout 30m opam install -y --verbose coq:contrib:fundamental-arithmetics.8.4.dev,0,12,"",opam remove -y coq:contrib:fundamental-arithmetics.8.4.dev,0,2,"","","","install/coq:contrib:fundamental-arithmetics.install
1
lib/coq:contrib:fundamental-arithmetics/opam.config
1
lib/coq/user-contrib/FundamentalArithmetics/power.vo
74100
lib/coq/user-contrib/FundamentalArithmetics/permutation.vo
106873
lib/coq/user-contrib/FundamentalArithmetics/division.vo
28228
lib/coq/user-contrib/FundamentalArithmetics/nthroot.vo
39523
lib/coq/user-contrib/FundamentalArithmetics/euclide.vo
199901
lib/coq/user-contrib/FundamentalArithmetics/missing.vo
49554
lib/coq/user-contrib/FundamentalArithmetics/tactics.vo
13505
lib/coq/user-contrib/FundamentalArithmetics/primes.vo
119852
lib/coq/user-contrib/FundamentalArithmetics/gcd.vo
78576"
coq:contrib:functions-in-zfc,dev,NotCompatible,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb unstable ../unstable/packages/coq:contrib:functions-in-zfc/coq:contrib:functions-in-zfc.dev,0,0,"",opam install -y --show-action coq:contrib:functions-in-zfc.dev coq.8.4.5,768,1,"[NOTE] Package coq is already installed (current version is 8.4.5).
The following dependencies couldn't be met:
  - coq:contrib:functions-in-zfc -> coq >= 8.5beta1
Your request can't be satisfied:
  - Conflicting version constraints for coq

No solution found, exiting
",opam remove -y coq; opam install -y --show-action coq:contrib:functions-in-zfc.dev,0,4,"",true,0,0,"",true,0,0,"",true,0,0,"","","",""
coq:contrib:functions-in-zfc,8.4.dev,Success,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb unstable ../unstable/packages/coq:contrib:functions-in-zfc/coq:contrib:functions-in-zfc.8.4.dev,0,0,"",opam install -y --show-action coq:contrib:functions-in-zfc.8.4.dev coq.8.4.5,0,2,"",true,0,0,"",ulimit -Sv 2000000; timeout 5m opam install -y --deps-only coq:contrib:functions-in-zfc.8.4.dev,0,2,"",ulimit -Sv 2000000; timeout 30m opam install -y --verbose coq:contrib:functions-in-zfc.8.4.dev,0,3,"",opam remove -y coq:contrib:functions-in-zfc.8.4.dev,0,2,"","","","install/coq:contrib:functions-in-zfc.install
1
lib/coq:contrib:functions-in-zfc/opam.config
1
lib/coq/user-contrib/FunctionsInZFC/Functions_in_ZFC.vo
244456"
